Date,USGG10YR Index  (L3),CWB US Equity  (R1),SPX Index  (R1),I10529 Index  (R1),VIX Index  (R1)
03-08-2015,2.148,33.1804,2098.04,169.1727,12.56
04-08-2015,2.2213,33.272,2093.3201,168.6594,13
05-08-2015,2.2699,33.5256,2099.8401,168.3442,12.51
06-08-2015,2.2214,33.3143,2083.5601,168.4778,13.77
07-08-2015,2.1623,33.2438,2077.5701,168.5276,13.39
10-08-2015,2.2269,33.5326,2104.1799,168.3579,12.23
11-08-2015,2.1409,33.2579,2084.0701,168.8696,13.71
12-08-2015,2.148,33.2297,2086.05,168.7844,13.61
13-08-2015,2.1854,33.1663,2083.3899,168.3533,13.49
14-08-2015,2.1977,33.1663,2091.54,168.226,12.83
17-08-2015,2.1678,33.2861,2102.4399,168.4722,13.02
18-08-2015,2.1925,33.1734,2096.9199,168.2689,13.79
19-08-2015,2.1256,33.0113,2079.6101,168.7438,15.25
20-08-2015,2.0679,32.4266,2035.73,168.7386,19.14
21-08-2015,2.0365,31.9758,1970.89,168.9877,28.03
24-08-2015,2.0034,31.384,1893.21,169.1386,40.74
25-08-2015,2.0714,31.2924,1867.61,168.4974,36.02
26-08-2015,2.1752,31.863,1940.51,168.528,30.32
27-08-2015,2.1841,32.4125,1987.66,168.5962,26.1
28-08-2015,2.1806,32.4548,1988.87,168.3545,26.05
31-08-2015,2.2179,32.3562,1972.1801,168.403,28.43
01-09-2015,2.1524,31.7969,1913.85,168.6409,31.4
02-09-2015,2.1843,32.0583,1948.86,168.5592,26.09
03-09-2015,2.1596,32.1006,1951.13,168.8695,25.61
04-09-2015,2.1244,31.917,1921.22,169.0552,27.8
07-09-2015,2.1244,31.917,1921.22,169.0552,27.8
08-09-2015,2.1828,32.4679,1969.41,168.7992,24.9
09-09-2015,2.2006,32.2631,1942.04,169.0085,26.23
10-09-2015,2.222,32.3478,1952.29,168.8569,24.37
11-09-2015,2.1883,32.4114,1961.05,169.0636,23.2
14-09-2015,2.1831,32.3761,1953.03,169.0742,24.25
15-09-2015,2.2867,32.6021,1978.09,168.5188,22.54
16-09-2015,2.294,32.8069,1995.3101,168.5086,21.35
17-09-2015,2.1903,32.7716,1990.2,169.2954,21.14
18-09-2015,2.1336,32.4679,1958.03,169.6513,22.28
21-09-2015,2.2012,32.4467,1966.97,169.3325,20.14
22-09-2015,2.1337,32.143,1942.74,169.7486,22.44
23-09-2015,2.1497,31.9806,1938.76,169.6111,22.13
24-09-2015,2.1266,31.9594,1932.24,169.651,23.47
25-09-2015,2.1623,31.8181,1931.34,169.4318,23.62
28-09-2015,2.0949,31.1401,1881.77,169.6558,27.63
29-09-2015,2.0508,31.133,1884.09,169.4598,26.83
30-09-2015,2.0368,31.585,1920.03,169.4739,24.5
01-10-2015,2.0368,31.4885,1923.8199,169.3988,22.55
02-10-2015,1.9929,31.9632,1951.36,169.8345,20.94
05-10-2015,2.0562,32.2608,1987.05,169.5834,19.54
06-10-2015,2.0315,32.2396,1979.92,169.73,19.4
07-10-2015,2.0668,32.4025,1995.83,169.6445,18.4
08-10-2015,2.104,32.5513,2013.4301,169.537,17.42
09-10-2015,2.0881,32.5797,2014.89,169.6178,17.08
12-10-2015,2.0881,32.5584,2017.46,169.6178,16.17
13-10-2015,2.0439,32.3813,2003.6899,169.9178,17.67
14-10-2015,1.9718,32.4946,1994.24,170.401,18.03
15-10-2015,2.0175,32.7497,2023.86,170.1218,16.05
16-10-2015,2.0334,32.8773,2033.11,170.1396,15.05
19-10-2015,2.0228,32.9906,2033.66,170.2331,14.98
20-10-2015,2.067,32.8843,2030.77,170.0027,15.75
21-10-2015,2.0228,32.608,2018.9399,170.2734,16.7
22-10-2015,2.0263,32.7922,2052.51,170.4233,14.45
23-10-2015,2.0866,32.9765,2075.1499,170.1311,14.46
26-10-2015,2.0564,32.9765,2071.1799,170.2807,15.29
27-10-2015,2.037,32.8843,2065.8899,170.4992,15.43
28-10-2015,2.1009,33.0827,2090.3501,169.7955,14.33
29-10-2015,2.1725,32.941,2089.4099,169.5283,14.61
30-10-2015,2.1421,32.9906,2079.3601,169.5237,15.07
31-10-2015,2.1421,32.9906,2079.3601,169.5237,15.07
02-11-2015,2.1709,33.2098,2104.05,169.3344,14.15
03-11-2015,2.2105,33.2453,2109.79,169.2078,14.54
04-11-2015,2.225,33.2453,2102.3101,169.033,15.51
05-11-2015,2.2323,33.1956,2099.9299,169.0345,15.05
06-11-2015,2.3252,33.1601,2099.2,168.5367,14.33
09-11-2015,2.3436,32.8975,2078.5801,168.6264,16.52
10-11-2015,2.3419,32.8478,2081.72,168.8437,15.29
11-11-2015,2.3419,32.784,2075,168.8437,16.06
12-11-2015,2.3116,32.5072,2045.97,168.7018,18.37
13-11-2015,2.2658,32.3297,2023.04,168.964,20.08
16-11-2015,2.2676,32.5427,2053.1899,169.0544,18.16
17-11-2015,2.2658,32.4291,2050.4399,169.0814,18.84
18-11-2015,2.2728,32.7343,2083.5801,168.9646,16.85
19-11-2015,2.2482,32.6278,2081.24,168.9984,16.99
20-11-2015,2.2623,32.7485,2089.1699,168.8767,15.47
23-11-2015,2.2377,32.6988,2086.5901,168.9233,15.62
24-11-2015,2.2377,32.6846,2089.1399,168.9435,15.93
25-11-2015,2.2341,32.7414,2088.8701,168.9404,15.19
26-11-2015,2.2341,32.7414,2088.8701,168.9404,15.19
27-11-2015,2.2201,32.7946,2090.1101,169.0253,15.12
30-11-2015,2.206,32.7698,2080.4099,169.0956,16.13
01-12-2015,2.1431,33.11,2102.6299,169.4684,14.67
02-12-2015,2.1797,32.8108,2079.51,169.1796,15.91
03-12-2015,2.3136,32.4191,2049.6201,168.4977,18.11
04-12-2015,2.2693,32.647,2091.6899,168.7704,14.81
07-12-2015,2.2288,32.4263,2077.0701,169.0223,15.84
08-12-2015,2.2182,32.3835,2063.5901,168.7623,17.6
09-12-2015,2.2164,32.2411,2047.62,169.0391,19.61
10-12-2015,2.2305,32.355,2052.23,168.7324,19.34
11-12-2015,2.127,31.8209,2012.37,169.2236,24.39
14-12-2015,2.2217,31.8067,2021.9399,168.4455,22.73
15-12-2015,2.2658,32.063,2043.41,167.9343,20.95
16-12-2015,2.296,32.4191,2073.0701,167.7774,17.86
17-12-2015,2.2234,32.1628,2041.89,167.8661,18.94
18-12-2015,2.204,31.9491,2005.55,167.999,20.7
21-12-2015,2.1917,32.1343,2021.15,168.0339,18.7
22-12-2015,2.2357,32.1343,2038.97,167.7962,16.6
23-12-2015,2.2534,32.4191,2064.29,167.7315,15.57
24-12-2015,2.241,32.4191,2060.99,167.8385,15.74
25-12-2015,2.241,32.4191,2060.99,167.8385,15.74
28-12-2015,2.2304,32.3052,2056.5,167.9192,16.91
29-12-2015,2.305,32.4754,2078.3601,167.5458,16.08
30-12-2015,2.2943,32.3933,2063.3601,167.6493,17.29
31-12-2015,2.2694,32.3186,2043.9399,167.7814,18.21
01-01-2016,2.2694,32.3186,2043.9399,167.7814,18.21
04-01-2016,2.2428,32.0274,2012.66,167.9216,20.7
05-01-2016,2.2357,32.0722,2016.71,168.0229,19.34
06-01-2016,2.1702,31.9229,1990.26,168.3697,20.59
07-01-2016,2.1455,31.4226,1943.09,168.2888,24.99
08-01-2016,2.1156,31.1836,1922.03,168.4969,27.01
11-01-2016,2.1754,31.094,1923.67,168.5169,24.3
12-01-2016,2.1032,31.1836,1938.6801,168.6176,22.47
13-01-2016,2.0927,30.6609,1890.28,168.6357,25.22
14-01-2016,2.0874,30.8849,1921.84,168.3283,23.95
15-01-2016,2.0347,30.3025,1880.33,168.4857,27.02
18-01-2016,2.0347,30.3025,1880.33,168.4857,27.02
19-01-2016,2.0556,30.2352,1881.33,168.1361,26.05
20-01-2016,1.9824,30.0336,1859.33,167.8922,27.59
21-01-2016,2.0311,30.1606,1868.99,167.5497,26.69
22-01-2016,2.0519,30.5339,1906.9,167.5425,22.34
25-01-2016,2.0012,30.2427,1877.08,167.5712,24.15
26-01-2016,1.9942,30.5713,1903.63,167.5987,22.5
27-01-2016,1.9993,30.2576,1882.95,167.5629,23.11
28-01-2016,1.9784,30.2278,1893.36,167.6057,22.42
29-01-2016,1.9209,30.6011,1940.24,168.132,20.2
31-01-2016,1.9209,30.6011,1940.24,168.132,20.2
01-02-2016,1.9486,30.7183,1939.38,167.749,19.98
02-02-2016,1.8448,30.2841,1903.03,168.0539,21.98
03-02-2016,1.8861,30.359,1912.53,167.8674,21.65
04-02-2016,1.8395,30.3665,1915.45,167.9794,21.84
05-02-2016,1.8357,29.9996,1880.05,167.988,23.38
08-02-2016,1.7483,29.4082,1853.4399,168.1953,26
09-02-2016,1.726,29.3183,1852.21,167.7605,26.54
10-02-2016,1.6681,29.2884,1851.86,167.7398,26.29
11-02-2016,1.659,29.0114,1829.08,167.5721,28.14
12-02-2016,1.7481,29.3782,1864.78,166.9685,25.4
15-02-2016,1.7481,29.3782,1864.78,166.9685,25.4
16-02-2016,1.7723,29.7001,1895.58,167.1602,24.11
17-02-2016,1.819,30.1868,1926.8199,166.9617,22.31
18-02-2016,1.7396,30.1419,1917.83,167.5374,21.64
19-02-2016,1.7449,30.1119,1917.78,167.4055,20.53
22-02-2016,1.7518,30.4563,1945.5,167.5219,19.38
23-02-2016,1.7225,30.3665,1921.27,167.692,20.98
24-02-2016,1.7484,30.5686,1929.8,167.5936,20.72
25-02-2016,1.7157,30.8157,1951.7,168.0799,19.11
26-02-2016,1.7623,30.9579,1948.05,167.8311,19.81
29-02-2016,1.7347,30.8456,1932.23,168.1685,20.55
01-03-2016,1.8249,31.2485,1978.35,167.8936,17.7
02-03-2016,1.8406,31.3763,1986.45,168.0071,17.09
03-03-2016,1.8337,31.444,1993.4,168.2566,16.7
04-03-2016,1.8741,31.6245,1999.99,168.1307,16.86
07-03-2016,1.9057,31.7524,2001.76,168.2795,17.35
08-03-2016,1.8287,31.5042,1979.26,168.6686,18.67
09-03-2016,1.876,31.5719,1989.26,168.5313,18.34
10-03-2016,1.9323,31.6546,1989.5699,168.4543,18.05
11-03-2016,1.9839,32.0457,2022.1899,168.6718,16.5
14-03-2016,1.9592,32.0682,2019.64,169.0691,16.92
15-03-2016,1.9699,31.8802,2015.9301,169.0551,16.84
16-03-2016,1.9081,32.0457,2027.22,169.5858,14.99
17-03-2016,1.8958,32.1886,2040.59,169.8435,14.44
18-03-2016,1.8732,32.2938,2049.5801,170.2865,14.02
21-03-2016,1.9155,32.3014,2051.6001,170.2837,13.79
22-03-2016,1.9403,32.339,2049.8,170.3204,14.17
23-03-2016,1.8786,32.1284,2036.71,170.7194,14.94
24-03-2016,1.9,32.181,2035.9399,170.5995,14.74
25-03-2016,1.9,32.181,2035.9399,170.5995,14.74
28-03-2016,1.886,32.2262,2037.05,170.7499,15.24
29-03-2016,1.8035,32.4067,2055.01,171.1544,13.82
30-03-2016,1.8228,32.5495,2063.95,171.4269,13.56
31-03-2016,1.7687,32.4894,2059.74,171.8397,13.95
01-04-2016,1.7705,32.5769,2072.78,171.7356,13.1
04-04-2016,1.7618,32.4939,2066.1299,171.9379,14.12
05-04-2016,1.7201,32.1997,2045.17,172.1263,15.42
06-04-2016,1.7549,32.4713,2066.6599,172.0695,14.09
07-04-2016,1.6889,32.2676,2041.91,172.4445,16.16
08-04-2016,1.7167,32.4335,2047.6,172.3457,15.36
11-04-2016,1.7254,32.3807,2041.99,172.4691,16.26
12-04-2016,1.7761,32.5618,2061.72,172.2832,14.85
13-04-2016,1.7639,32.7202,2082.4199,172.4676,13.84
14-04-2016,1.7919,32.6901,2082.78,172.4132,13.72
15-04-2016,1.7518,32.6523,2080.73,172.6571,13.62
18-04-2016,1.7711,32.8409,2094.3401,172.6301,13.35
19-04-2016,1.7851,32.856,2100.8,172.7296,13.24
20-04-2016,1.845,32.9918,2102.3999,172.5332,13.28
21-04-2016,1.861,32.8862,2091.48,172.6002,13.95
22-04-2016,1.8878,32.9843,2091.5801,172.586,13.22
25-04-2016,1.9128,32.9239,2087.79,172.5662,14.08
26-04-2016,1.9271,33.0145,2091.7,172.5,13.96
27-04-2016,1.8507,33.188,2095.1499,172.931,13.77
28-04-2016,1.8243,32.9315,2075.8101,173.2462,15.22
29-04-2016,1.8333,32.773,2065.3,173.4491,15.7
30-04-2016,1.8333,32.773,2065.3,173.4491,15.7
02-05-2016,1.8723,32.8717,2081.4299,173.2431,14.68
03-05-2016,1.7963,32.5921,2063.3701,173.5936,15.6
04-05-2016,1.7752,32.3579,2051.1201,173.5727,16.05
05-05-2016,1.7453,32.305,2050.6299,173.7561,15.91
06-05-2016,1.7789,32.3428,2057.1399,173.5932,14.72
09-05-2016,1.7507,32.3579,2058.6899,173.7836,14.57
10-05-2016,1.7613,32.6753,2084.3899,173.705,13.63
11-05-2016,1.7367,32.4712,2064.46,173.785,14.69
12-05-2016,1.7516,32.441,2064.1101,173.5748,14.41
13-05-2016,1.7001,32.3957,2046.61,173.6947,15.04
16-05-2016,1.7533,32.645,2066.6599,173.4857,14.68
17-05-2016,1.7723,32.4788,2047.21,173.3701,15.57
18-05-2016,1.8538,32.5241,2047.63,172.6271,15.95
19-05-2016,1.8487,32.4561,2040.04,172.8263,16.33
20-05-2016,1.8384,32.6072,2052.3201,172.8121,15.2
23-05-2016,1.835,32.5921,2048.04,172.8492,15.82
24-05-2016,1.8629,32.8793,2076.0601,172.7744,14.42
25-05-2016,1.8664,33.0002,2090.54,172.8702,13.9
26-05-2016,1.8282,32.9473,2090.1001,173.3252,13.43
27-05-2016,1.851,32.9397,2099.0601,173.2421,13.12
30-05-2016,1.851,32.9397,2099.0601,173.2421,13.12
31-05-2016,1.8458,33.0455,2096.96,173.3301,14.19
01-06-2016,1.8354,33.1558,2099.3301,173.1523,14.2
02-06-2016,1.7989,33.1709,2105.26,173.3196,13.63
03-06-2016,1.7004,33.1179,2099.1299,174.1126,13.47
06-06-2016,1.7367,33.2998,2109.4099,174.1435,13.65
07-06-2016,1.7177,33.421,2112.1299,174.3035,14.05
08-06-2016,1.7022,33.4741,2119.1201,174.3566,14.08
09-06-2016,1.6867,33.4589,2115.48,174.5218,14.64
10-06-2016,1.6404,33.1482,2096.0701,174.7367,17.03
13-06-2016,1.6096,33.0269,2079.0601,174.7966,20.97
14-06-2016,1.613,33.0724,2075.3201,174.5981,20.5
15-06-2016,1.572,33.0194,2071.5,174.8081,20.14
16-06-2016,1.5788,33.08,2077.99,174.8992,19.37
17-06-2016,1.6078,32.9815,2071.22,174.6805,19.41
20-06-2016,1.6886,33.2391,2083.25,174.681,18.37
21-06-2016,1.7059,33.2695,2088.8999,174.6477,18.48
22-06-2016,1.6852,33.0951,2085.45,174.7956,21.17
23-06-2016,1.7458,33.4059,2113.3201,174.6484,17.25
24-06-2016,1.5599,32.5874,2037.41,174.9631,25.76
27-06-2016,1.4377,32.1554,2000.54,175.5089,23.85
28-06-2016,1.4664,32.6101,2036.09,175.4685,18.75
29-06-2016,1.5155,32.989,2070.77,175.4818,16.64
30-06-2016,1.4697,33.224,2098.8601,175.6361,15.63
01-07-2016,1.4441,33.2266,2102.95,175.7867,14.77
04-07-2016,1.4441,33.2266,2102.95,175.7867,14.77
05-07-2016,1.375,33.2266,2088.55,176.2792,15.58
06-07-2016,1.3682,33.3255,2099.73,176.1343,14.96
07-07-2016,1.385,33.3939,2097.8999,176.3572,14.76
08-07-2016,1.3579,33.7362,2129.8999,176.4361,13.2
11-07-2016,1.4303,33.9415,2137.1599,176.1673,13.54
12-07-2016,1.51,34.1468,2152.1399,176.0468,13.55
13-07-2016,1.4743,34.1544,2152.4299,176.3298,13.04
14-07-2016,1.5356,34.3065,2163.75,176.1929,12.82
15-07-2016,1.5509,34.2305,2161.74,175.9444,12.67
18-07-2016,1.5818,34.3142,2166.8899,176.1361,12.44
19-07-2016,1.5526,34.2229,2163.78,176.2968,11.97
20-07-2016,1.5801,34.4739,2173.02,176.2727,11.77
21-07-2016,1.556,34.4358,2165.1699,176.5988,12.74
22-07-2016,1.5663,34.6336,2175.03,176.5293,12.02
25-07-2016,1.5731,34.6031,2168.48,176.4788,12.87
26-07-2016,1.5611,34.6944,2169.1799,176.3998,13.05
27-07-2016,1.4976,34.6336,2166.5801,176.6546,12.83
28-07-2016,1.5044,34.6868,2170.0601,176.6883,12.72
29-07-2016,1.4531,34.7096,2173.6001,177.0265,11.87
31-07-2016,1.4531,34.7096,2173.6001,177.0265,11.87
01-08-2016,1.5214,34.6787,2170.8401,176.8937,12.44
02-08-2016,1.5558,34.3813,2157.03,176.7252,13.37
03-08-2016,1.542,34.5567,2163.79,176.7359,12.86
04-08-2016,1.5008,34.6711,2164.25,177.0911,12.42
05-08-2016,1.5885,34.8007,2182.8701,176.5636,11.39
08-08-2016,1.592,34.7778,2180.8899,176.6302,11.5
09-08-2016,1.547,34.9227,2181.74,176.8815,11.66
10-08-2016,1.5074,34.8388,2175.49,177.2056,12.05
11-08-2016,1.5593,35.0599,2185.79,176.7664,11.68
12-08-2016,1.5135,35.3344,2184.05,177.167,11.55
15-08-2016,1.5576,35.3954,2190.1499,177.0862,11.81
16-08-2016,1.5746,35.2582,2178.1499,176.9885,12.64
17-08-2016,1.5491,35.2048,2182.22,177.0919,12.19
18-08-2016,1.5356,35.3116,2187.02,177.405,11.43
19-08-2016,1.5781,35.2201,2183.8701,177.1829,11.34
22-08-2016,1.5424,35.2124,2182.6399,177.4104,12.27
23-08-2016,1.5458,35.3344,2186.8999,177.4211,12.38
24-08-2016,1.5611,35.2582,2175.4399,177.4523,13.45
25-08-2016,1.5731,35.1286,2172.47,177.3321,13.63
26-08-2016,1.6296,35.1743,2169.04,176.872,13.65
29-08-2016,1.5595,35.2277,2180.3799,177.275,12.94
30-08-2016,1.5663,35.1667,2176.1201,177.2551,13.12
31-08-2016,1.58,35.0828,2170.95,177.3119,13.42
01-09-2016,1.5681,35.1364,2170.8601,177.2938,13.48
02-09-2016,1.6024,35.259,2179.98,177.257,11.98
05-09-2016,1.6024,35.259,2179.98,177.257,11.98
06-09-2016,1.534,35.3049,2186.48,177.731,12.02
07-09-2016,1.5391,35.3585,2186.1599,177.7241,11.94
08-09-2016,1.599,35.3279,2181.3,177.2778,12.51
09-09-2016,1.6749,34.6693,2127.8101,177.0586,17.5
12-09-2016,1.6629,34.9986,2159.04,177.0374,15.16
13-09-2016,1.7271,34.6233,2127.02,176.7578,17.85
14-09-2016,1.6976,34.7152,2125.77,177.0873,18.14
15-09-2016,1.6907,35.0445,2147.26,177.2203,16.3
16-09-2016,1.6926,34.922,2139.1599,177.0937,15.37
19-09-2016,1.7118,35.0139,2139.1201,177.1563,15.53
20-09-2016,1.6892,35.0216,2139.76,177.2332,15.92
21-09-2016,1.6511,35.3279,2163.1201,177.269,13.3
22-09-2016,1.6183,35.6112,2177.1799,177.5101,12.02
23-09-2016,1.6184,35.4657,2164.6899,177.6549,12.29
26-09-2016,1.5839,35.2896,2146.1001,177.8192,14.5
27-09-2016,1.5564,35.4964,2159.9299,177.922,13.1
28-09-2016,1.5719,35.5806,2171.3701,177.8384,12.39
29-09-2016,1.5599,35.3738,2151.1299,177.9423,14.02
30-09-2016,1.5944,35.504,2168.27,177.7454,13.29
03-10-2016,1.6221,35.6764,2161.2,177.6025,13.57
04-10-2016,1.6864,35.4766,2150.49,177.3487,13.63
05-10-2016,1.7021,35.4843,2159.73,177.2403,12.99
06-10-2016,1.7372,35.5457,2160.77,177.2208,12.84
07-10-2016,1.7181,35.392,2153.74,177.3567,13.48
10-10-2016,1.7181,35.5842,2163.6599,177.3567,13.38
11-10-2016,1.7638,35.1383,2136.73,177.3446,15.36
12-10-2016,1.7692,35.0922,2139.1799,177.3187,15.91
13-10-2016,1.7411,35.0153,2132.55,177.6417,16.69
14-10-2016,1.7977,34.9538,2132.98,177.6782,16.12
17-10-2016,1.766,34.8693,2126.5,177.8682,16.21
18-10-2016,1.7379,35.1691,2139.6001,178.0358,15.28
19-10-2016,1.7432,35.2075,2144.29,178.1099,14.41
20-10-2016,1.7556,35.2844,2141.3401,178.0694,13.75
21-10-2016,1.7347,35.269,2141.1599,178.0627,13.34
24-10-2016,1.7647,35.4689,2151.3301,177.9634,13.02
25-10-2016,1.756,35.4458,2143.1599,177.9237,13.46
26-10-2016,1.7931,35.3305,2139.4299,177.7387,14.24
27-10-2016,1.8536,35.1768,2133.04,177.5327,15.36
28-10-2016,1.8468,35.1076,2126.4099,177.5758,16.19
31-10-2016,1.8255,35.1153,2126.1499,177.6781,17.06
01-11-2016,1.8274,34.888,2111.72,177.7248,18.56
02-11-2016,1.8025,34.4642,2097.9399,177.8039,19.32
03-11-2016,1.8115,34.1021,2088.6599,177.8043,22.08
04-11-2016,1.7762,34.1406,2085.1799,177.8791,22.51
07-11-2016,1.8261,34.6106,2131.52,177.745,18.71
08-11-2016,1.8547,34.7185,2139.5601,177.5397,18.74
09-11-2016,2.0571,34.757,2163.26,176.7899,14.38
10-11-2016,2.1501,34.3717,2167.48,176.5543,14.74
11-11-2016,2.1501,34.5952,2164.45,176.5543,14.17
14-11-2016,2.2614,34.3949,2164.2,175.7914,14.48
15-11-2016,2.2189,34.6877,2180.3899,175.7069,13.37
16-11-2016,2.2225,34.9881,2176.9399,175.69,13.72
17-11-2016,2.3026,35.15,2187.1201,175.5144,13.35
18-11-2016,2.3548,35.0036,2181.8999,175.111,12.85
21-11-2016,2.3154,35.0883,2198.1799,175.0863,12.42
22-11-2016,2.3119,35.1731,2202.9399,175.1825,12.41
23-11-2016,2.3498,35.2347,2204.72,174.8122,12.43
24-11-2016,2.3498,35.2347,2204.72,174.8122,12.43
25-11-2016,2.3572,35.4042,2213.3501,174.7391,12.34
28-11-2016,2.3124,35.2886,2201.72,175.0858,13.15
29-11-2016,2.291,35.3503,2204.6599,175.2461,12.9
30-11-2016,2.3809,35.2886,2198.8101,174.9843,13.33
01-12-2016,2.4481,34.9298,2191.0801,174.6753,14.07
02-12-2016,2.3831,34.8291,2191.95,175.0506,14.12
05-12-2016,2.3941,35.1003,2204.71,175.0594,12.14
06-12-2016,2.3887,35.2553,2212.23,175.1374,11.79
07-12-2016,2.3401,35.4956,2241.3501,175.4381,12.22
08-12-2016,2.4071,35.6273,2246.1899,175.3853,12.64
09-12-2016,2.4675,35.5963,2259.53,175.0584,11.75
12-12-2016,2.4712,35.4026,2256.96,175.1074,12.64
13-12-2016,2.4713,35.6351,2271.72,175.0526,12.72
14-12-2016,2.5707,35.5731,2253.28,174.6239,13.19
15-12-2016,2.5967,35.6118,2262.03,174.1085,12.79
16-12-2016,2.5916,35.5576,2258.0701,174.1884,12.2
19-12-2016,2.5382,35.7436,2262.53,174.4776,11.71
20-12-2016,2.5586,35.8908,2270.76,174.4429,11.45
21-12-2016,2.5348,35.8521,2265.1799,174.5708,11.27
22-12-2016,2.5515,35.7668,2260.96,174.5659,11.43
23-12-2016,2.5373,35.9683,2263.79,174.6051,11.44
26-12-2016,2.5373,35.9683,2263.79,174.6051,11.44
27-12-2016,2.5596,36.2241,2268.8799,174.5676,11.99
28-12-2016,2.508,35.8464,2249.9199,174.8562,12.95
29-12-2016,2.475,35.9091,2249.26,175.2043,13.37
30-12-2016,2.4443,35.729,2238.8301,175.4121,14.04
31-12-2016,2.4443,35.729,2238.8301,175.4121,14.04
02-01-2017,2.4443,35.729,2238.8301,175.4121,14.04
03-01-2017,2.4444,35.6821,2257.8301,175.4594,12.85
04-01-2017,2.439,36.0343,2270.75,175.4827,11.85
05-01-2017,2.3443,36.0812,2269,175.9551,11.67
06-01-2017,2.4193,36.1908,2276.98,175.6652,11.32
09-01-2017,2.3647,36.3239,2268.8999,175.9648,11.56
10-01-2017,2.3757,36.2847,2268.8999,175.9969,11.49
11-01-2017,2.3721,36.3865,2275.3201,176.0562,11.26
12-01-2017,2.3631,36.2534,2270.4399,176.1614,11.54
13-01-2017,2.3964,36.3395,2274.6399,176.0909,11.23
16-01-2017,2.3964,36.3395,2274.6399,176.0909,11.23
17-01-2017,2.3253,36.2221,2267.8899,176.4643,11.87
18-01-2017,2.4296,36.3474,2271.8899,176.1596,12.48
19-01-2017,2.4739,36.3317,2263.6899,175.8214,12.78
20-01-2017,2.4668,36.3943,2271.3101,175.9697,11.54
23-01-2017,2.3971,36.4413,2265.2,176.4351,11.77
24-01-2017,2.4652,36.7465,2280.0701,176.1092,11.07
25-01-2017,2.5116,36.9735,2298.3701,175.9414,10.81
26-01-2017,2.5043,36.8483,2296.6799,176.1131,10.63
27-01-2017,2.4843,36.9578,2294.6899,176.2556,10.58
30-01-2017,2.4881,36.7387,2280.8999,176.3121,11.88
31-01-2017,2.4531,36.7543,2278.8701,176.4402,11.99
01-02-2017,2.4699,36.9819,2279.55,176.3925,11.81
02-02-2017,2.4737,37.0759,2280.8501,176.4602,11.93
03-02-2017,2.4648,37.2327,2297.4199,176.455,10.97
06-02-2017,2.4077,37.2954,2292.5601,176.9476,11.37
07-02-2017,2.3931,37.2797,2293.0801,177.0478,11.29
08-02-2017,2.3363,37.4992,2294.6699,177.1893,11.45
09-02-2017,2.3948,37.4757,2307.8701,176.9401,10.88
10-02-2017,2.4073,37.4835,2316.1001,176.8863,10.85
13-02-2017,2.4358,37.5384,2328.25,176.8334,11.07
14-02-2017,2.4698,37.5462,2337.5801,176.63,10.74
15-02-2017,2.4932,37.5619,2349.25,176.465,11.97
16-02-2017,2.4467,37.4208,2347.22,176.812,11.76
17-02-2017,2.4146,37.4757,2351.1599,177.0081,11.49
20-02-2017,2.4146,37.4757,2351.1599,177.0081,11.49
21-02-2017,2.429,37.7422,2365.3799,177.062,11.57
22-02-2017,2.4129,37.7579,2362.8201,177.2138,11.74
23-02-2017,2.372,37.5227,2363.8101,177.4576,11.71
24-02-2017,2.3117,37.5149,2367.3401,177.884,11.47
27-02-2017,2.365,37.6325,2369.75,177.6331,12.09
28-02-2017,2.3899,37.5149,2363.6399,177.6644,12.92
01-03-2017,2.4526,37.5725,2395.96,177.1213,12.54
02-03-2017,2.4779,37.4152,2381.9199,176.9462,11.81
03-03-2017,2.478,37.431,2383.1201,177.0325,10.96
06-03-2017,2.4997,37.2972,2375.3101,177.1542,11.24
07-03-2017,2.5179,37.3051,2368.3899,176.9403,11.45
08-03-2017,2.5597,37.2343,2362.98,176.6193,11.86
09-03-2017,2.6053,37.1085,2364.8701,176.3041,12.3
10-03-2017,2.5745,37.2265,2372.6001,176.4034,11.66
13-03-2017,2.6258,37.3287,2373.47,176.3159,11.35
14-03-2017,2.6002,37.2422,2365.45,176.2554,12.3
15-03-2017,2.493,37.4388,2385.26,176.8348,11.63
16-03-2017,2.5402,37.4939,2381.3799,176.8969,11.21
17-03-2017,2.5005,37.4939,2378.25,176.9856,11.28
20-03-2017,2.4607,37.502,2373.47,177.2164,11.34
21-03-2017,2.4175,37.1242,2344.02,177.4022,12.47
22-03-2017,2.405,37.2422,2348.45,177.5788,12.81
23-03-2017,2.4194,37.2579,2345.96,177.5506,13.12
24-03-2017,2.4123,37.3838,2343.98,177.6193,12.96
27-03-2017,2.3782,37.4388,2341.5901,177.7316,12.5
28-03-2017,2.4178,37.6119,2358.5701,177.5307,11.53
29-03-2017,2.3765,37.7377,2361.1299,177.717,11.42
30-03-2017,2.4197,37.8163,2368.0601,177.6149,11.54
31-03-2017,2.3874,37.8321,2362.72,177.7888,12.37
03-04-2017,2.3193,37.8105,2358.8401,178.126,12.38
04-04-2017,2.3605,37.8184,2360.1599,178.1523,11.79
05-04-2017,2.3354,37.6764,2352.95,178.2631,12.89
06-04-2017,2.3408,37.8105,2357.49,178.3075,12.39
07-04-2017,2.3822,37.8815,2355.54,178.0497,12.87
10-04-2017,2.3661,38.0393,2357.1599,178.193,14.05
11-04-2017,2.2962,37.9447,2353.78,178.596,15.07
